Site,Cov,BLK,BLK_cont,Row,Col,fitness,TROR,TRCY,NO_GRASS,focal_sp,CEC,pH,NO3.N,mean_percent_open,precip,pet,water_in_out,PC1,PC2
PJ,SUN,1,28,1,5,18,0,28,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,6,17,0,21,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,7,8,0,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,9,7,0,25,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,1,10,28,0,17,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,2,10,0,20,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,3,15,1,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,5,14,0,18,1,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,6,32,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,8,25,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,9,22,7,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,2,10,6,0,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,1,30,0,15,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,3,24,0,22,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,4,20,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,5,20,0,2,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,6,9,1,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,9,39,0,3,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,3,10,22,0,2,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,1,49,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,2,29,5,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,3,26,0,23,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,4,15,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,5,12,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,8,84,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,9,36,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,4,10,12,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,1,6,0,3,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,2,12,0,16,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,3,27,0,2,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,4,36,3,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,5,27,0,2,1,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,6,10,0,25,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,5,8,16,0,16,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,1,35,1,0,1,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,2,38,0,2,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,4,8,0,25,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,6,33,5,2,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,7,4,0,28,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,8,5,3,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,9,21,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,6,10,6,1,0,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,2,20,0,7,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,3,23,11,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,4,16,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,5,23,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,6,13,0,18,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,7,12,0,15,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,9,12,0,25,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,7,10,6,0,9,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,8,1,4,0,21,0,TROR,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,8,3,6,0,8,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,8,4,5,0,9,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,8,8,19,0,19,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,1,28,8,9,6,0,0,0,TRCY,493,6.05,1.7,99.84,116.3,2300.9,0.050545439,-0.73766057,-0.169176813
PJ,SUN,2,29,1,1,51,5,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,3,34,0,19,1,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,4,19,4,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,5,36,13,3,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,6,30,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,8,18,0,25,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,9,50,0,10,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,1,10,53,0,33,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,1,19,0,26,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,2,14,1,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,3,12,7,3,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,4,22,0,27,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,5,20,0,5,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,7,110,2,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,8,135,8,2,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,9,6,0,25,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,2,10,26,0,55,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,2,7,0,18,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,3,14,2,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,4,158,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,5,43,0,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,6,15,7,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,7,125,0,10,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,9,161,0,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,3,10,35,0,1,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,1,6,2,22,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,2,18,7,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,3,20,0,26,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,5,10,0,32,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,6,107,0,8,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,7,27,10,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,8,172,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,9,16,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,4,10,50,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,1,45,4,2,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,2,6,0,26,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,3,46,0,2,1,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,4,46,0,6,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,5,241,0,6,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,6,11,1,0,1,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,7,20,0,11,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,8,37,0,20,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,5,9,90,3,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,1,46,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,4,52,1,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,5,14,0,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,7,63,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,8,29,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,9,34,1,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,6,10,17,2,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,1,9,0,10,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,2,11,0,16,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,4,6,0,24,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,5,84,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,8,67,0,15,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,9,16,2,0,1,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,7,10,12,1,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,1,27,3,0,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,2,36,2,2,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,3,12,0,19,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,4,14,10,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,5,50,0,0,0,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,6,25,0,9,0,TROR,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,2,29,8,7,52,9,0,1,TRCY,592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454
PJ,SUN,3,30,1,1,8,0,6,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,2,16,5,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,3,8,0,12,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,5,6,0,7,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,6,23,0,6,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,8,12,0,1,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,9,2,0,1,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,1,10,10,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,2,3,13,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,2,4,4,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,2,5,6,4,0,1,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,2,7,4,0,4,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,2,8,6,0,12,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,2,9,4,2,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,1,12,2,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,2,15,7,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,3,10,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,4,8,0,2,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,5,19,0,22,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,6,49,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,7,36,0,1,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,8,11,0,4,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,9,92,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,3,10,6,0,18,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,1,26,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,2,6,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,3,8,0,37,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,4,4,2,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,5,10,6,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,6,4,0,8,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,7,17,0,2,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,8,6,0,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,4,10,6,0,5,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,1,14,4,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,2,5,0,3,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,3,16,0,7,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,4,7,0,13,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,5,5,0,3,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,6,13,0,10,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,7,25,5,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,5,10,12,0,2,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,6,1,13,0,17,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,6,3,8,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,6,6,6,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,6,7,28,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,6,10,4,1,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,1,59,2,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,4,12,0,18,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,5,13,6,0,1,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,6,1,2,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,7,22,4,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,9,13,0,16,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,7,10,0,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,1,19,0,2,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,2,35,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,5,65,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,6,23,0,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,7,19,0,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,8,21,4,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,9,66,7,0,0,TRCY,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
PJ,SUN,3,30,8,10,5,2,0,0,TROR,566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396
