"Site","Cov","BLK","Col","Row","TROR","TRCY","NO_GRASS","NO_FORB","NO_FOCAL","FOCAL_GERM","CHANGED_FOCAL","NOTES","fitness","Germination","dens_trt","CEC","pH","NO3.N","mean_percent_open","precip","pet","water_in_out","PC1","PC2","focsp","germ","intra","inter","fac","intra_sc","inter_sc","fac_sc"
"Nam","Shade","3",5,1,14,0,2,0,1,"Y",0,"",5,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,14,2,0,14,2
"Nam","Shade","3",5,2,9,0,3,2,1,"Y",0,"",4,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,9,0,3,9,0,3
"Nam","Shade","3",5,3,0,42,0,3,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,42,0,0,42,0
"Nam","Shade","3",5,4,26,0,1,2,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,26,1,0,26,1
"Nam","Shade","3",5,5,0,14,0,2,1,"Y",0,"",40,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,14,0,0,14,0
"Nam","Shade","3",5,6,0,0,0,0,1,"Y",0,"",22,"Yes","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Shade","3",5,7,0,0,0,2,1,"Y",0,"",30,"Yes","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,0,0,0,0,0
"Nam","Shade","3",5,8,0,6,0,0,1,"Y",0,"",6,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,6,0,0,6,0,0
"Nam","Shade","3",6,1,25,0,0,0,1,"Y",2,"",5,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,25,0,0,25,0
"Nam","Shade","3",6,2,20,0,0,0,1,"Y",0,"",3,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,20,0,0,20,0
"Nam","Shade","3",6,3,0,0,0,1,1,"Y",0,"",6,"Yes","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,0,0,0,0,0
"Nam","Shade","3",6,4,0,58,2,2,1,"Y",0,"",2,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,58,2,0,58,2
"Nam","Shade","3",6,5,0,84,1,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,84,1,0,84,1
"Nam","Shade","3",6,6,1,0,0,0,1,"Y",0,"",21,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,1,0,0,1,0,0
"Nam","Shade","3",6,8,0,4,0,1,1,"Y",0,"",30,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,4,0,0,4,0,0
"Nam","Shade","3",7,1,4,0,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,4,0,0,4,0
"Nam","Shade","3",7,2,0,13,1,1,1,"Y",1,"",0,"No","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,13,1,0,13,1
"Nam","Shade","3",7,3,0,37,0,0,1,"Y",1,"",4,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,37,0,0,37,0
"Nam","Shade","3",7,4,22,0,0,1,1,"Y",0,"",4,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,22,0,0,22,0,0
"Nam","Shade","3",7,6,23,0,2,1,1,"Y",0,"",10,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,23,2,0,23,2
"Nam","Shade","3",7,7,0,4,0,1,1,"Y",0,"",33,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,4,0,0,4,0,0
"Nam","Shade","3",7,8,0,0,0,0,1,"Y",0,"",0,"No","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Shade","3",8,1,4,0,0,6,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,4,0,0,4,0
"Nam","Shade","3",8,3,0,28,0,0,1,"Y",0,"",3,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,28,0,0,28,0
"Nam","Shade","3",8,4,0,0,0,0,1,"Y",0,"",38,"Yes","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,0,0,0,0,0
"Nam","Shade","3",8,5,16,0,1,4,1,"Y",2,"",6,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,16,1,0,16,1
"Nam","Shade","3",8,6,0,67,0,1,1,"Y",0,"",4,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,67,0,0,67,0,0
"Nam","Shade","3",8,7,12,0,0,0,1,"Y",0,"",8,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,12,0,0,12,0,0
"Nam","Shade","3",8,8,0,0,1,3,1,"Y",1,"",41,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,0,1,0,0,1
"Nam","Shade","3",9,1,0,59,1,1,1,"Y",1,"",11,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,59,1,0,59,1
"Nam","Shade","3",9,2,0,42,0,0,1,"Y",1,"",6,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,42,0,0,42,0
"Nam","Shade","3",9,3,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Shade","3",9,5,0,44,0,0,1,"Y",0,"",5,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,44,0,0,44,0,0
"Nam","Shade","3",9,6,16,0,1,1,1,"Y",0,"",13,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,16,1,0,16,1
"Nam","Shade","3",9,7,6,0,0,2,1,"Y",0,"",7,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,6,0,0,6,0
"Nam","Shade","3",9,8,3,0,0,0,1,"Y",0,"",35,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,3,0,0,3,0,0
"Nam","Shade","3",10,1,3,0,1,4,1,"Y",0,"",92,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,3,1,0,3,1
"Nam","Shade","3",10,2,23,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,23,0,0,23,0,0
"Nam","Shade","3",10,3,19,0,1,0,1,"Y",0,"",0,"No","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,19,1,0,19,1
"Nam","Shade","3",10,4,0,0,0,0,1,"Y",0,"",8,"Yes","lambda",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Shade","3",10,5,0,40,0,6,1,"Y",0,"",8,"Yes","High density monoculture",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TRCY",TRUE,40,0,0,40,0,0
"Nam","Shade","3",10,7,0,1,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,1,0,0,1,0
"Nam","Shade","3",10,8,0,22,3,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",601.3,5.85,2.3,66.56,120.1,1974.1,0.06083785,0.040690298,-0.098382076,"TROR",TRUE,0,22,3,0,22,3
"Nam","Sun","2",1,2,0,0,0,2,1,"Y",0,"",0,"No","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","2",1,3,0,4,1,2,1,"Y",0,"",0,"No","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,4,0,1,4,0,1
"Nam","Sun","2",1,4,11,0,2,0,1,"Y",0,"",15,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,11,2,0,11,2
"Nam","Sun","2",1,5,11,0,0,0,1,"Y",0,"",25,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,11,0,0,11,0,0
"Nam","Sun","2",1,6,12,0,3,1,1,"Y",0,"",54,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,12,3,0,12,3
"Nam","Sun","2",1,8,0,26,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,26,0,0,26,0
"Nam","Sun","2",2,1,0,0,1,3,1,"Y",0,"",77,"Yes","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,0,1,0,0,1
"Nam","Sun","2",2,2,0,1,6,1,1,"Y",0,"",171,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,1,0,6,1,0,6
"Nam","Sun","2",2,3,0,49,1,0,1,"Y",1,"",8,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,49,1,0,49,1
"Nam","Sun","2",2,4,0,11,0,0,1,"Y",0,"",20,"Yes","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,11,0,0,11,0,0
"Nam","Sun","2",2,5,0,8,0,1,1,"Y",0,"",8,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,8,0,0,8,0
"Nam","Sun","2",2,6,14,0,0,0,1,"Y",0,"",18,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,14,0,0,14,0
"Nam","Sun","2",2,7,5,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,5,0,0,5,0,0
"Nam","Sun","2",2,8,3,0,0,0,1,"Y",2,"",5,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,3,0,0,3,0
"Nam","Sun","2",3,2,0,43,3,0,1,"Y",0,"",4,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,43,0,3,43,0,3
"Nam","Sun","2",3,3,0,0,0,0,1,"Y",0,"",61,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,0,0,0,0,0
"Nam","Sun","2",3,5,0,0,0,0,1,"Y",0,"",134,"Yes","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","2",3,6,8,0,1,0,1,"Y",0,"",0,"No","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,8,1,0,8,1
"Nam","Sun","2",3,7,0,1,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,1,0,0,1,0
"Nam","Sun","2",4,6,11,0,0,1,1,"Y",0,"",9,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,11,0,0,11,0
"Nam","Sun","2",4,7,0,30,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,30,0,0,30,0
"Nam","Sun","2",5,1,0,9,0,1,1,"Y",0,"",0,"No","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,9,0,0,9,0,0
"Nam","Sun","2",5,3,0,13,0,0,1,"Y",1,"",4,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,13,0,0,13,0
"Nam","Sun","2",5,4,11,0,0,0,1,"Y",0,"",7,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,11,0,0,11,0,0
"Nam","Sun","2",5,6,1,0,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,1,0,0,1,0
"Nam","Sun","2",5,7,0,5,1,1,1,"Y",0,"",12,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,5,1,0,5,1
"Nam","Sun","2",6,3,10,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,10,0,0,10,0,0
"Nam","Sun","2",6,4,0,0,0,0,1,"Y",0,"",14,"Yes","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","2",6,5,0,11,0,0,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,11,0,0,11,0
"Nam","Sun","2",6,6,0,11,0,0,1,"Y",1,"",5,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,11,0,0,11,0
"Nam","Sun","2",6,7,0,15,0,0,1,"Y",0,"",8,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,15,0,0,15,0,0
"Nam","Sun","2",6,8,0,0,0,0,1,"Y",0,"",0,"No","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,0,0,0,0,0
"Nam","Sun","2",7,1,6,0,0,0,1,"Y",0,"",11,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,6,0,0,6,0
"Nam","Sun","2",7,4,21,0,0,0,1,"Y",0,"",2,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,21,0,0,21,0,0
"Nam","Sun","2",7,5,0,14,0,0,1,"Y",1,"",14,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,14,0,0,14,0
"Nam","Sun","2",7,6,0,11,0,0,1,"Y",1,"",7,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,11,0,0,11,0
"Nam","Sun","2",7,7,0,5,0,0,1,"Y",0,"",6,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,5,0,0,5,0,0
"Nam","Sun","2",8,1,0,4,1,0,1,"Y",0,"",18,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,4,0,1,4,0,1
"Nam","Sun","2",8,3,10,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,10,0,0,10,0
"Nam","Sun","2",8,5,0,11,0,0,1,"Y",0,"",4,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,11,0,0,11,0,0
"Nam","Sun","2",8,7,0,2,0,0,1,"Y",1,"",9,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,2,0,0,2,0
"Nam","Sun","2",8,8,0,11,0,0,1,"Y",1,"",4,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,11,0,0,11,0
"Nam","Sun","2",9,1,0,10,0,0,1,"Y",0,"",1,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,10,0,0,10,0
"Nam","Sun","2",9,2,0,3,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,3,0,0,3,0
"Nam","Sun","2",9,3,0,0,0,0,1,"Y",0,"",20,"Yes","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","2",9,5,0,0,0,0,1,"Y",2,"",2,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","2",9,6,2,0,0,0,1,"Y",2,"",15,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,2,0,0,2,0
"Nam","Sun","2",9,7,0,9,0,0,1,"Y",0,"",6,"Yes","High density monoculture",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,9,0,0,9,0,0
"Nam","Sun","2",10,3,0,0,1,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,1,0,0,1
"Nam","Sun","2",10,4,0,25,0,0,1,"Y",1,"",4,"Yes","IWR + Facilitator",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,25,0,0,25,0
"Nam","Sun","2",10,5,0,3,0,0,1,"Y",1,"",16,"Yes","Invasion when rare (IWR)",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TROR",TRUE,0,3,0,0,3,0
"Nam","Sun","2",10,6,0,0,0,0,1,"Y",0,"",44,"Yes","lambda",383.8,5.98,1.7,91.26,120.1,1974.1,0.06083785,-0.67238431,0.072073365,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","3",1,1,10,0,2,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,10,2,0,10,2
"Nam","Sun","3",1,2,0,0,0,0,1,"Y",0,"",3,"Yes","lambda",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","3",1,3,0,11,0,2,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,11,0,0,11,0
"Nam","Sun","3",1,4,0,20,0,0,1,"Y",0,"",4,"Yes","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,20,0,0,20,0,0
"Nam","Sun","3",1,5,11,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,11,0,0,11,0
"Nam","Sun","3",1,6,0,12,2,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,12,2,0,12,2
"Nam","Sun","3",1,7,6,0,2,0,1,"Y",0,"",6,"Yes","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,6,0,2,6,0,2
"Nam","Sun","3",2,2,11,0,1,0,1,"Y",0,"",0,"No","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,11,0,1,11,0,1
"Nam","Sun","3",2,3,17,0,5,0,1,"Y",2,"",5,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,17,5,0,17,5
"Nam","Sun","3",2,4,0,0,0,0,1,"Y",0,"",8,"Yes","lambda",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","3",2,5,24,0,2,0,4,"Y",0,"",29,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,24,2,0,24,2
"Nam","Sun","3",2,6,0,26,4,0,1,"Y",1,"",6,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,26,4,0,26,4
"Nam","Sun","3",2,7,0,1,0,0,1,"Y",0,"",0,"No","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,1,0,0,1,0,0
"Nam","Sun","3",2,8,0,12,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,12,0,0,12,0
"Nam","Sun","3",3,3,5,0,1,2,1,"Y",2,"",2,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,5,1,0,5,1
"Nam","Sun","3",3,4,0,17,0,0,1,"Y",0,"",5,"Yes","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,17,0,0,17,0,0
"Nam","Sun","3",3,5,16,0,0,0,1,"Y",0,"",9,"Yes","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,16,0,0,16,0,0
"Nam","Sun","3",3,6,0,18,4,0,1,"Y",0,"",3,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,18,4,0,18,4
"Nam","Sun","3",3,7,0,10,0,0,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,10,0,0,10,0
"Nam","Sun","3",4,1,24,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,24,0,0,24,0,0
"Nam","Sun","3",4,3,2,0,4,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,2,4,0,2,4
"Nam","Sun","3",4,4,0,10,1,0,1,"Y",1,"",8,"Yes","Invasion when rare (IWR)",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TROR",TRUE,0,10,1,0,10,1
"Nam","Sun","3",4,6,0,7,2,1,1,"Y",0,"",4,"Yes","High density monoculture",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,7,0,2,7,0,2
"Nam","Sun","3",4,7,21,0,2,1,1,"Y",2,"",5,"Yes","IWR + Facilitator",437.8,5.69,2.9,82.68,120.1,1974.1,0.06083785,-0.336598413,0.310906384,"TRCY",TRUE,0,21,2,0,21,2
